country,year,value,indicator
CAN,2020,41.413277,GGR_NGDP
CAN,2021,42.413533,GGR_NGDP
CAN,2022,41.030055,GGR_NGDP
CAN,2023,41.645103,GGR_NGDP
CAN,2024,42.220668,GGR_NGDP
CAN,2025,42.185533,GGR_NGDP
CAN,2026,41.897085,GGR_NGDP
CAN,2027,41.716884,GGR_NGDP
CAN,2028,41.588494,GGR_NGDP
CAN,2029,41.576673,GGR_NGDP
CAN,2030,41.61954,GGR_NGDP
CAN,2031,41.72804,GGR_NGDP
CZE,1995,40.548498,GGR_NGDP
CZE,1996,38.450555,GGR_NGDP
CZE,1997,38.198356,GGR_NGDP
CZE,1998,37.492323,GGR_NGDP
CZE,1999,37.804413,GGR_NGDP
CZE,2000,37.046214,GGR_NGDP
CZE,2001,37.344602,GGR_NGDP
CZE,2002,38.090625,GGR_NGDP
CZE,2003,42.075542,GGR_NGDP
CZE,2004,39.801579,GGR_NGDP
CZE,2005,39.271362,GGR_NGDP
CZE,2006,39.282068,GGR_NGDP
CZE,2007,39.791409,GGR_NGDP
CZE,2008,38.923346,GGR_NGDP
CZE,2009,39.000103,GGR_NGDP
CZE,2010,39.052213,GGR_NGDP
CZE,2011,40.127486,GGR_NGDP
CZE,2012,40.450604,GGR_NGDP
CZE,2013,41.083629,GGR_NGDP
CZE,2014,40.214861,GGR_NGDP
CZE,2015,41.031271,GGR_NGDP
CZE,2016,40.059322,GGR_NGDP
CZE,2017,39.927682,GGR_NGDP
CZE,2018,40.996878,GGR_NGDP
CZE,2019,40.655243,GGR_NGDP
CZE,2020,40.602932,GGR_NGDP
CZE,2021,40.073291,GGR_NGDP
CZE,2022,39.920172,GGR_NGDP
CZE,2023,39.954528,GGR_NGDP
CZE,2024,40.829319,GGR_NGDP
CZE,2025,41.448884,GGR_NGDP
CZE,2026,41.066807,GGR_NGDP
CZE,2027,40.60612,GGR_NGDP
CZE,2028,40.930095,GGR_NGDP
CZE,2029,40.964488,GGR_NGDP
CZE,2030,40.936272,GGR_NGDP
CZE,2031,40.9711,GGR_NGDP
DEU,1991,43.328139,GGR_NGDP
DEU,1992,44.720947,GGR_NGDP
DEU,1993,45.211342,GGR_NGDP
DEU,1994,45.771482,GGR_NGDP
DEU,1995,45.803688,GGR_NGDP
DEU,1996,45.918354,GGR_NGDP
DEU,1997,45.725811,GGR_NGDP
DEU,1998,45.641371,GGR_NGDP
DEU,1999,46.620323,GGR_NGDP
DEU,2000,46.342421,GGR_NGDP
DEU,2001,44.528064,GGR_NGDP
DEU,2002,44.157851,GGR_NGDP
DEU,2003,44.684244,GGR_NGDP
DEU,2004,43.550701,GGR_NGDP
DEU,2005,43.496266,GGR_NGDP
DEU,2006,43.553652,GGR_NGDP
DEU,2007,43.694724,GGR_NGDP
DEU,2008,44.161736,GGR_NGDP
DEU,2009,45.133342,GGR_NGDP
DEU,2010,43.70835,GGR_NGDP
DEU,2011,44.449545,GGR_NGDP
DEU,2012,45.046798,GGR_NGDP
DEU,2013,45.285926,GGR_NGDP
DEU,2014,45.239657,GGR_NGDP
DEU,2015,45.40066,GGR_NGDP
DEU,2016,45.865311,GGR_NGDP
DEU,2017,45.876764,GGR_NGDP
DEU,2018,46.534101,GGR_NGDP
DEU,2019,46.859847,GGR_NGDP
DEU,2020,46.733812,GGR_NGDP
DEU,2021,47.502105,GGR_NGDP
DEU,2022,46.700623,GGR_NGDP
DEU,2023,45.651635,GGR_NGDP
DEU,2024,46.764519,GGR_NGDP
DEU,2025,47.880024,GGR_NGDP
DEU,2026,47.890849,GGR_NGDP
DEU,2027,47.844172,GGR_NGDP
DEU,2028,47.791902,GGR_NGDP
DEU,2029,48.023408,GGR_NGDP
DEU,2030,47.979558,GGR_NGDP
DEU,2031,47.982491,GGR_NGDP
ESP,1980,28.171211,GGR_NGDP
ESP,1981,28.940429,GGR_NGDP
ESP,1982,29.383243,GGR_NGDP
ESP,1983,31.194097,GGR_NGDP
ESP,1984,31.312963,GGR_NGDP
ESP,1985,32.993662,GGR_NGDP
ESP,1986,33.645794,GGR_NGDP
ESP,1987,35.252642,GGR_NGDP
ESP,1988,35.307786,GGR_NGDP
ESP,1989,37.118487,GGR_NGDP
ESP,1990,37.177874,GGR_NGDP
ESP,1991,38.030064,GGR_NGDP
ESP,1992,39.597483,GGR_NGDP
ESP,1993,39.383126,GGR_NGDP
ESP,1994,38.514663,GGR_NGDP
ESP,1995,37.338107,GGR_NGDP
ESP,1996,37.005723,GGR_NGDP
ESP,1997,37.635436,GGR_NGDP
ESP,1998,38.351462,GGR_NGDP
ESP,1999,38.718538,GGR_NGDP
ESP,2000,37.962441,GGR_NGDP
ESP,2001,37.960192,GGR_NGDP
ESP,2002,38.31081,GGR_NGDP
ESP,2003,37.980373,GGR_NGDP
ESP,2004,38.694438,GGR_NGDP
ESP,2005,39.679913,GGR_NGDP
ESP,2006,40.513306,GGR_NGDP
ESP,2007,41.064888,GGR_NGDP
ESP,2008,36.774562,GGR_NGDP
ESP,2009,34.835273,GGR_NGDP
ESP,2010,36.357408,GGR_NGDP
ESP,2011,36.247181,GGR_NGDP
ESP,2012,37.741852,GGR_NGDP
ESP,2013,38.670719,GGR_NGDP
ESP,2014,38.983242,GGR_NGDP
ESP,2015,38.417937,GGR_NGDP
ESP,2016,37.874221,GGR_NGDP
ESP,2017,37.951102,GGR_NGDP
ESP,2018,38.946577,GGR_NGDP
ESP,2019,38.967225,GGR_NGDP
ESP,2020,41.406855,GGR_NGDP
ESP,2021,42.83441,GGR_NGDP
ESP,2022,41.720142,GGR_NGDP
ESP,2023,42.076005,GGR_NGDP
ESP,2024,42.258127,GGR_NGDP
ESP,2025,42.201476,GGR_NGDP
ESP,2026,43.227661,GGR_NGDP
ESP,2027,43.150024,GGR_NGDP
ESP,2028,42.821557,GGR_NGDP
ESP,2029,43.10845,GGR_NGDP
ESP,2030,43.267279,GGR_NGDP
ESP,2031,43.365549,GGR_NGDP
FRA,1980,47.612803,GGR_NGDP
FRA,1981,48.229914,GGR_NGDP
FRA,1982,49.168927,GGR_NGDP
FRA,1983,50.007528,GGR_NGDP
FRA,1984,50.806059,GGR_NGDP
FRA,1985,51.178802,GGR_NGDP
FRA,1986,50.176685,GGR_NGDP
FRA,1987,50.764455,GGR_NGDP
FRA,1988,49.446572,GGR_NGDP
FRA,1989,49.083907,GGR_NGDP
FRA,1990,49.156177,GGR_NGDP
FRA,1991,49.836207,GGR_NGDP
FRA,1992,49.368492,GGR_NGDP
FRA,1993,50.139623,GGR_NGDP
FRA,1994,50.423757,GGR_NGDP
FRA,1995,50.941727,GGR_NGDP
FRA,1996,52.121335,GGR_NGDP
FRA,1997,51.856825,GGR_NGDP
FRA,1998,51.586728,GGR_NGDP
FRA,1999,52.112371,GGR_NGDP
FRA,2000,51.306262,GGR_NGDP
FRA,2001,51.405392,GGR_NGDP
FRA,2002,50.748988,GGR_NGDP
FRA,2003,50.2658,GGR_NGDP
FRA,2004,50.44529,GGR_NGDP
FRA,2005,50.755774,GGR_NGDP
FRA,2006,51.092496,GGR_NGDP
FRA,2007,50.640593,GGR_NGDP
FRA,2008,50.780422,GGR_NGDP
FRA,2009,50.612308,GGR_NGDP
FRA,2010,50.559288,GGR_NGDP
FRA,2011,51.709325,GGR_NGDP
FRA,2012,52.721005,GGR_NGDP
FRA,2013,53.653639,GGR_NGDP
FRA,2014,53.820283,GGR_NGDP
FRA,2015,53.707901,GGR_NGDP
FRA,2016,53.61649,GGR_NGDP
FRA,2017,54.30018,GGR_NGDP
FRA,2018,54.047559,GGR_NGDP
FRA,2019,52.953108,GGR_NGDP
FRA,2020,52.766478,GGR_NGDP
FRA,2021,52.87962,GGR_NGDP
FRA,2022,53.691451,GGR_NGDP
FRA,2023,51.393733,GGR_NGDP
FRA,2024,51.470075,GGR_NGDP
FRA,2025,52.350151,GGR_NGDP
FRA,2026,52.422866,GGR_NGDP
FRA,2027,52.61334,GGR_NGDP
FRA,2028,52.802658,GGR_NGDP
FRA,2029,52.967551,GGR_NGDP
FRA,2030,53.077867,GGR_NGDP
FRA,2031,53.18885,GGR_NGDP
GBR,1980,36.204588,GGR_NGDP
GBR,1981,37.576321,GGR_NGDP
GBR,1982,38.544997,GGR_NGDP
GBR,1983,37.190111,GGR_NGDP
GBR,1984,37.059967,GGR_NGDP
GBR,1985,36.878122,GGR_NGDP
GBR,1986,35.90438,GGR_NGDP
GBR,1987,34.70665,GGR_NGDP
GBR,1988,34.428121,GGR_NGDP
GBR,1989,34.102612,GGR_NGDP
GBR,1990,33.365925,GGR_NGDP
GBR,1991,32.991984,GGR_NGDP
GBR,1992,32.282491,GGR_NGDP
GBR,1993,31.043514,GGR_NGDP
GBR,1994,31.63214,GGR_NGDP
GBR,1995,32.502301,GGR_NGDP
GBR,1996,31.92011,GGR_NGDP
GBR,1997,32.685472,GGR_NGDP
GBR,1998,34.051819,GGR_NGDP
GBR,1999,34.499062,GGR_NGDP
GBR,2000,35.153006,GGR_NGDP
GBR,2001,34.817156,GGR_NGDP
GBR,2002,33.855887,GGR_NGDP
GBR,2003,33.812461,GGR_NGDP
GBR,2004,34.715475,GGR_NGDP
GBR,2005,35.122134,GGR_NGDP
GBR,2006,35.448758,GGR_NGDP
GBR,2007,35.751539,GGR_NGDP
GBR,2008,35.566406,GGR_NGDP
GBR,2009,34.205675,GGR_NGDP
GBR,2010,35.2282,GGR_NGDP
GBR,2011,35.885553,GGR_NGDP
GBR,2012,35.375685,GGR_NGDP
GBR,2013,36.291329,GGR_NGDP
GBR,2014,35.358382,GGR_NGDP
GBR,2015,35.55152,GGR_NGDP
GBR,2016,36.018965,GGR_NGDP
GBR,2017,36.355331,GGR_NGDP
GBR,2018,36.230929,GGR_NGDP
GBR,2019,35.944697,GGR_NGDP
GBR,2020,36.390018,GGR_NGDP
GBR,2021,37.366553,GGR_NGDP
GBR,2022,38.646327,GGR_NGDP
GBR,2023,38.149253,GGR_NGDP
GBR,2024,37.626338,GGR_NGDP
GBR,2025,38.26698,GGR_NGDP
GBR,2026,39.951268,GGR_NGDP
GBR,2027,40.936338,GGR_NGDP
GBR,2028,41.219152,GGR_NGDP
GBR,2029,41.594966,GGR_NGDP
GBR,2030,41.908782,GGR_NGDP
GBR,2031,42.11175,GGR_NGDP
GRC,1980,22.017186,GGR_NGDP
GRC,1981,21.008761,GGR_NGDP
GRC,1982,23.208645,GGR_NGDP
GRC,1983,24.071224,GGR_NGDP
GRC,1984,24.763714,GGR_NGDP
GRC,1985,24.677473,GGR_NGDP
GRC,1986,25.153411,GGR_NGDP
GRC,1987,25.943198,GGR_NGDP
GRC,1988,24.197391,GGR_NGDP
GRC,1989,22.891754,GGR_NGDP
GRC,1990,25.214817,GGR_NGDP
GRC,1991,25.567624,GGR_NGDP
GRC,1992,26.261037,GGR_NGDP
GRC,1993,27.174557,GGR_NGDP
GRC,1994,28.448072,GGR_NGDP
GRC,1995,36.780314,GGR_NGDP
GRC,1996,37.795003,GGR_NGDP
GRC,1997,38.841404,GGR_NGDP
GRC,1998,40.221759,GGR_NGDP
GRC,1999,41.966923,GGR_NGDP
GRC,2000,43.944971,GGR_NGDP
GRC,2001,41.826874,GGR_NGDP
GRC,2002,40.913819,GGR_NGDP
GRC,2003,39.832047,GGR_NGDP
GRC,2004,39.774448,GGR_NGDP
GRC,2005,40.27706,GGR_NGDP
GRC,2006,39.82195,GGR_NGDP
GRC,2007,40.962951,GGR_NGDP
GRC,2008,41.223882,GGR_NGDP
GRC,2009,39.402089,GGR_NGDP
GRC,2010,41.659194,GGR_NGDP
GRC,2011,44.575501,GGR_NGDP
GRC,2012,47.934042,GGR_NGDP
GRC,2013,48.922908,GGR_NGDP
GRC,2014,47.208128,GGR_NGDP
GRC,2015,48.823326,GGR_NGDP
GRC,2016,50.572606,GGR_NGDP
GRC,2017,49.590565,GGR_NGDP
GRC,2018,49.348423,GGR_NGDP
GRC,2019,47.513462,GGR_NGDP
GRC,2020,48.925179,GGR_NGDP
GRC,2021,48.962858,GGR_NGDP
GRC,2022,50.519133,GGR_NGDP
GRC,2023,48.174298,GGR_NGDP
GRC,2024,49.477477,GGR_NGDP
GRC,2025,50.918235,GGR_NGDP
GRC,2026,50.928604,GGR_NGDP
GRC,2027,49.702806,GGR_NGDP
GRC,2028,49.389405,GGR_NGDP
GRC,2029,49.276571,GGR_NGDP
GRC,2030,49.158701,GGR_NGDP
GRC,2031,49.038779,GGR_NGDP
HUN,1995,46.478755,GGR_NGDP
HUN,1996,46.533063,GGR_NGDP
HUN,1997,43.956017,GGR_NGDP
HUN,1998,43.300798,GGR_NGDP
HUN,1999,43.667212,GGR_NGDP
HUN,2000,44.251696,GGR_NGDP
HUN,2001,43.212695,GGR_NGDP
HUN,2002,42.179921,GGR_NGDP
HUN,2003,41.985132,GGR_NGDP
HUN,2004,42.173834,GGR_NGDP
HUN,2005,41.581311,GGR_NGDP
HUN,2006,42.138473,GGR_NGDP
HUN,2007,44.798459,GGR_NGDP
HUN,2008,44.990159,GGR_NGDP
HUN,2009,45.900957,GGR_NGDP
HUN,2010,44.479147,GGR_NGDP
HUN,2011,43.920208,GGR_NGDP
HUN,2012,46.916771,GGR_NGDP
HUN,2013,47.481118,GGR_NGDP
HUN,2014,47.242755,GGR_NGDP
HUN,2015,48.350924,GGR_NGDP
HUN,2016,44.871605,GGR_NGDP
HUN,2017,44.192306,GGR_NGDP
HUN,2018,43.87606,GGR_NGDP
HUN,2019,43.822193,GGR_NGDP
HUN,2020,43.544218,GGR_NGDP
HUN,2021,40.977208,GGR_NGDP
HUN,2022,42.668821,GGR_NGDP
HUN,2023,42.561339,GGR_NGDP
HUN,2024,42.010018,GGR_NGDP
HUN,2025,42.820506,GGR_NGDP
HUN,2026,42.628907,GGR_NGDP
HUN,2027,42.571089,GGR_NGDP
HUN,2028,42.833407,GGR_NGDP
HUN,2029,43.36574,GGR_NGDP
HUN,2030,43.376986,GGR_NGDP
HUN,2031,43.261465,GGR_NGDP
ISR,2000,42.607207,GGR_NGDP
ISR,2001,42.057831,GGR_NGDP
ISR,2002,41.758408,GGR_NGDP
ISR,2003,40.3768,GGR_NGDP
ISR,2004,39.604697,GGR_NGDP
ISR,2005,39.600135,GGR_NGDP
ISR,2006,40.68901,GGR_NGDP
ISR,2007,39.770939,GGR_NGDP
ISR,2008,37.718013,GGR_NGDP
ISR,2009,34.831309,GGR_NGDP
ISR,2010,35.970691,GGR_NGDP
ISR,2011,35.886296,GGR_NGDP
ISR,2012,35.108674,GGR_NGDP
ISR,2013,35.631726,GGR_NGDP
ISR,2014,35.992195,GGR_NGDP
ISR,2015,36.36028,GGR_NGDP
ISR,2016,36.123771,GGR_NGDP
ISR,2017,37.234036,GGR_NGDP
ISR,2018,35.615803,GGR_NGDP
ISR,2019,34.899339,GGR_NGDP
ISR,2020,34.123795,GGR_NGDP
ISR,2021,36.692939,GGR_NGDP
ISR,2022,37.235131,GGR_NGDP
ISR,2023,34.243652,GGR_NGDP
ISR,2024,35.64648,GGR_NGDP
ISR,2025,38.378279,GGR_NGDP
ISR,2026,38.357906,GGR_NGDP
ISR,2027,37.074928,GGR_NGDP
ISR,2028,36.491581,GGR_NGDP
ISR,2029,36.361801,GGR_NGDP
ISR,2030,36.453728,GGR_NGDP
ISR,2031,36.500938,GGR_NGDP
ITA,1988,37.705037,GGR_NGDP
ITA,1989,38.499026,GGR_NGDP
ITA,1990,43.027071,GGR_NGDP
ITA,1991,44.2354,GGR_NGDP
ITA,1992,46.689906,GGR_NGDP
ITA,1993,48.010991,GGR_NGDP
ITA,1994,46.224369,GGR_NGDP
ITA,1995,44.248285,GGR_NGDP
ITA,1996,44.741039,GGR_NGDP
ITA,1997,46.344283,GGR_NGDP
ITA,1998,45.018256,GGR_NGDP
ITA,1999,45.301979,GGR_NGDP
ITA,2000,43.948394,GGR_NGDP
ITA,2001,43.950974,GGR_NGDP
ITA,2002,43.613457,GGR_NGDP
ITA,2003,43.742327,GGR_NGDP
ITA,2004,43.205817,GGR_NGDP
ITA,2005,42.954879,GGR_NGDP
ITA,2006,43.954473,GGR_NGDP
ITA,2007,45.274388,GGR_NGDP
ITA,2008,45.166878,GGR_NGDP
ITA,2009,45.996072,GGR_NGDP
ITA,2010,45.637426,GGR_NGDP
ITA,2011,45.502223,GGR_NGDP
ITA,2012,47.495344,GGR_NGDP
ITA,2013,48.026135,GGR_NGDP
ITA,2014,47.896503,GGR_NGDP
ITA,2015,47.784676,GGR_NGDP
ITA,2016,46.575253,GGR_NGDP
ITA,2017,46.274075,GGR_NGDP
ITA,2018,46.128689,GGR_NGDP
ITA,2019,46.973725,GGR_NGDP
ITA,2020,47.40496,GGR_NGDP
ITA,2021,47.163649,GGR_NGDP
ITA,2022,46.833024,GGR_NGDP
ITA,2023,46.492581,GGR_NGDP
ITA,2024,47.048611,GGR_NGDP
ITA,2025,47.942848,GGR_NGDP
ITA,2026,47.786235,GGR_NGDP
ITA,2027,47.806303,GGR_NGDP
ITA,2028,47.744178,GGR_NGDP
ITA,2029,47.703304,GGR_NGDP
ITA,2030,47.648504,GGR_NGDP
ITA,2031,47.561558,GGR_NGDP
JPN,1980,25.73614,GGR_NGDP
JPN,1981,27.039194,GGR_NGDP
JPN,1982,27.294524,GGR_NGDP
JPN,1983,27.269541,GGR_NGDP
JPN,1984,27.937394,GGR_NGDP
JPN,1985,28.38579,GGR_NGDP
JPN,1986,28.386458,GGR_NGDP
JPN,1987,29.60392,GGR_NGDP
JPN,1988,29.71025,GGR_NGDP
JPN,1989,29.740927,GGR_NGDP
JPN,1990,30.715998,GGR_NGDP
JPN,1991,30.28147,GGR_NGDP
JPN,1992,30.178254,GGR_NGDP
JPN,1993,29.082071,GGR_NGDP
JPN,1994,28.409949,GGR_NGDP
JPN,1995,28.624116,GGR_NGDP
JPN,1996,28.372681,GGR_NGDP
JPN,1997,28.994017,GGR_NGDP
JPN,1998,28.234041,GGR_NGDP
JPN,1999,28.489254,GGR_NGDP
JPN,2000,28.250786,GGR_NGDP
JPN,2001,28.57757,GGR_NGDP
JPN,2002,27.648637,GGR_NGDP
JPN,2003,27.281551,GGR_NGDP
JPN,2004,28.087322,GGR_NGDP
JPN,2005,28.825202,GGR_NGDP
JPN,2006,29.732984,GGR_NGDP
JPN,2007,29.944782,GGR_NGDP
JPN,2008,29.68251,GGR_NGDP
JPN,2009,28.712775,GGR_NGDP
JPN,2010,28.393724,GGR_NGDP
JPN,2011,29.416313,GGR_NGDP
JPN,2012,30.133742,GGR_NGDP
JPN,2013,30.79199,GGR_NGDP
JPN,2014,32.187343,GGR_NGDP
JPN,2015,32.942996,GGR_NGDP
JPN,2016,32.905931,GGR_NGDP
JPN,2017,32.848834,GGR_NGDP
JPN,2018,33.511299,GGR_NGDP
JPN,2019,33.378247,GGR_NGDP
JPN,2020,34.52611,GGR_NGDP
JPN,2021,35.025999,GGR_NGDP
JPN,2022,35.980985,GGR_NGDP
JPN,2023,35.380513,GGR_NGDP
JPN,2024,35.643556,GGR_NGDP
JPN,2025,35.804114,GGR_NGDP
JPN,2026,35.56963,GGR_NGDP
JPN,2027,35.550299,GGR_NGDP
JPN,2028,35.442473,GGR_NGDP
JPN,2029,35.390426,GGR_NGDP
JPN,2030,35.384129,GGR_NGDP
JPN,2031,35.396177,GGR_NGDP
KOR,1995,15.670943,GGR_NGDP
KOR,1996,16.340324,GGR_NGDP
KOR,1997,16.189059,GGR_NGDP
KOR,1998,17.124943,GGR_NGDP
KOR,1999,17.291087,GGR_NGDP
KOR,2000,19.926113,GGR_NGDP
KOR,2001,19.361181,GGR_NGDP
KOR,2002,19.114559,GGR_NGDP
KOR,2003,19.377291,GGR_NGDP
KOR,2004,18.586567,GGR_NGDP
KOR,2005,19.10869,GGR_NGDP
KOR,2006,19.900385,GGR_NGDP
KOR,2007,21.303147,GGR_NGDP
KOR,2008,20.682843,GGR_NGDP
KOR,2009,19.778295,GGR_NGDP
KOR,2010,19.467035,GGR_NGDP
KOR,2011,20.005651,GGR_NGDP
KOR,2012,20.4532,GGR_NGDP
KOR,2013,19.805745,GGR_NGDP
KOR,2014,19.419466,GGR_NGDP
KOR,2015,19.296624,GGR_NGDP
KOR,2016,20.069977,GGR_NGDP
KOR,2017,20.714093,GGR_NGDP
KOR,2018,21.702218,GGR_NGDP
KOR,2019,21.618604,GGR_NGDP
KOR,2020,21.554589,GGR_NGDP
KOR,2021,24.078307,GGR_NGDP
KOR,2022,25.188469,GGR_NGDP
KOR,2023,22.414159,GGR_NGDP
KOR,2024,21.750216,GGR_NGDP
KOR,2025,22.555864,GGR_NGDP
KOR,2026,23.770763,GGR_NGDP
KOR,2027,23.064462,GGR_NGDP
KOR,2028,23.110278,GGR_NGDP
KOR,2029,23.253149,GGR_NGDP
KOR,2030,23.247035,GGR_NGDP
KOR,2031,23.241155,GGR_NGDP
MEX,1990,19.790856,GGR_NGDP
MEX,1991,21.595402,GGR_NGDP
MEX,1992,21.28096,GGR_NGDP
MEX,1993,16.726918,GGR_NGDP
MEX,1994,16.682285,GGR_NGDP
MEX,1995,16.576563,GGR_NGDP
MEX,1996,17.149293,GGR_NGDP
MEX,1997,17.261079,GGR_NGDP
MEX,1998,14.986783,GGR_NGDP
MEX,1999,15.647587,GGR_NGDP
MEX,2000,16.701286,GGR_NGDP
MEX,2001,16.973732,GGR_NGDP
MEX,2002,17.58617,GGR_NGDP
MEX,2003,19.261131,GGR_NGDP
MEX,2004,19.112974,GGR_NGDP
MEX,2005,19.722058,GGR_NGDP
MEX,2006,20.350679,GGR_NGDP
MEX,2007,21.062676,GGR_NGDP
MEX,2008,25.820676,GGR_NGDP
MEX,2009,22.581198,GGR_NGDP
MEX,2010,22.678321,GGR_NGDP
MEX,2011,23.417944,GGR_NGDP
MEX,2012,23.433699,GGR_NGDP
MEX,2013,23.109448,GGR_NGDP
MEX,2014,22.578122,GGR_NGDP
MEX,2015,22.698584,GGR_NGDP
MEX,2016,23.841112,GGR_NGDP
MEX,2017,23.984132,GGR_NGDP
MEX,2018,22.83115,GGR_NGDP
MEX,2019,22.997031,GGR_NGDP
MEX,2020,23.492741,GGR_NGDP
MEX,2021,22.937162,GGR_NGDP
MEX,2022,24.186707,GGR_NGDP
MEX,2023,24.284483,GGR_NGDP
MEX,2024,24.982003,GGR_NGDP
MEX,2025,24.984457,GGR_NGDP
MEX,2026,25.173421,GGR_NGDP
MEX,2027,25.210113,GGR_NGDP
MEX,2028,25.205581,GGR_NGDP
MEX,2029,25.217443,GGR_NGDP
MEX,2030,25.237373,GGR_NGDP
MEX,2031,25.237373,GGR_NGDP
NLD,1980,46.453643,GGR_NGDP
NLD,1981,47.123397,GGR_NGDP
NLD,1982,48.01138,GGR_NGDP
NLD,1983,48.905136,GGR_NGDP
NLD,1984,48.266803,GGR_NGDP
NLD,1985,48.650443,GGR_NGDP
NLD,1986,48.36947,GGR_NGDP
NLD,1987,48.357317,GGR_NGDP
NLD,1988,47.388052,GGR_NGDP
NLD,1989,44.831782,GGR_NGDP
NLD,1990,44.74812,GGR_NGDP
NLD,1991,47.533561,GGR_NGDP
NLD,1992,47.116979,GGR_NGDP
NLD,1993,47.73086,GGR_NGDP
NLD,1994,45.906574,GGR_NGDP
NLD,1995,45.21107,GGR_NGDP
NLD,1996,45.434115,GGR_NGDP
NLD,1997,44.106476,GGR_NGDP
NLD,1998,43.279666,GGR_NGDP
NLD,1999,44.558638,GGR_NGDP
NLD,2000,44.346084,GGR_NGDP
NLD,2001,43.607604,GGR_NGDP
NLD,2002,42.551118,GGR_NGDP
NLD,2003,42.56022,GGR_NGDP
NLD,2004,42.848113,GGR_NGDP
NLD,2005,42.905543,GGR_NGDP
NLD,2006,44.003003,GGR_NGDP
NLD,2007,43.106098,GGR_NGDP
NLD,2008,44.201665,GGR_NGDP
NLD,2009,43.36698,GGR_NGDP
NLD,2010,43.561807,GGR_NGDP
NLD,2011,43.354324,GGR_NGDP
NLD,2012,43.80887,GGR_NGDP
NLD,2013,44.669733,GGR_NGDP
NLD,2014,44.566308,GGR_NGDP
NLD,2015,43.416598,GGR_NGDP
NLD,2016,44.142188,GGR_NGDP
NLD,2017,44.112958,GGR_NGDP
NLD,2018,43.937872,GGR_NGDP
NLD,2019,44.006812,GGR_NGDP
NLD,2020,44.096303,GGR_NGDP
NLD,2021,43.634793,GGR_NGDP
NLD,2022,43.267996,GGR_NGDP
NLD,2023,43.629426,GGR_NGDP
NLD,2024,43.467957,GGR_NGDP
NLD,2025,43.305024,GGR_NGDP
NLD,2026,43.499206,GGR_NGDP
NLD,2027,43.74029,GGR_NGDP
NLD,2028,43.852844,GGR_NGDP
NLD,2029,44.05791,GGR_NGDP
NLD,2030,44.270047,GGR_NGDP
NLD,2031,44.307147,GGR_NGDP
NZL,1985,39.132985,GGR_NGDP
NZL,1986,41.509484,GGR_NGDP
NZL,1987,42.597133,GGR_NGDP
NZL,1988,44.184702,GGR_NGDP
NZL,1989,45.601841,GGR_NGDP
NZL,1990,46.787308,GGR_NGDP
NZL,1991,46.795849,GGR_NGDP
NZL,1992,46.199022,GGR_NGDP
NZL,1993,45.216057,GGR_NGDP
NZL,1994,44.707406,GGR_NGDP
NZL,1995,45.256938,GGR_NGDP
NZL,1996,42.401126,GGR_NGDP
NZL,1997,40.524103,GGR_NGDP
NZL,1998,39.60945,GGR_NGDP
NZL,1999,38.098333,GGR_NGDP
NZL,2000,38.425726,GGR_NGDP
NZL,2001,38.47778,GGR_NGDP
NZL,2002,39.269519,GGR_NGDP
NZL,2003,40.311739,GGR_NGDP
NZL,2004,40.596495,GGR_NGDP
NZL,2005,42.185552,GGR_NGDP
NZL,2006,42.410732,GGR_NGDP
NZL,2007,40.626589,GGR_NGDP
NZL,2008,39.916427,GGR_NGDP
NZL,2009,38.482054,GGR_NGDP
NZL,2010,37.362414,GGR_NGDP
NZL,2011,37.35676,GGR_NGDP
NZL,2012,37.475091,GGR_NGDP
NZL,2013,37.272381,GGR_NGDP
NZL,2014,37.279555,GGR_NGDP
NZL,2015,37.525559,GGR_NGDP
NZL,2016,37.359701,GGR_NGDP
NZL,2017,36.933653,GGR_NGDP
NZL,2018,37.375213,GGR_NGDP
NZL,2019,36.30335,GGR_NGDP
NZL,2020,37.674113,GGR_NGDP
NZL,2021,38.454613,GGR_NGDP
NZL,2022,37.70918,GGR_NGDP
NZL,2023,37.798574,GGR_NGDP
NZL,2024,38.505157,GGR_NGDP
NZL,2025,37.692698,GGR_NGDP
NZL,2026,37.235405,GGR_NGDP
NZL,2027,37.253403,GGR_NGDP
NZL,2028,37.344162,GGR_NGDP
NZL,2029,37.524859,GGR_NGDP
NZL,2030,36.798198,GGR_NGDP
NZL,2031,36.843755,GGR_NGDP
POL,1995,42.935513,GGR_NGDP
POL,1996,45.752208,GGR_NGDP
POL,1997,41.367241,GGR_NGDP
POL,1998,39.656044,GGR_NGDP
POL,1999,40.065929,GGR_NGDP
POL,2000,38.925052,GGR_NGDP
POL,2001,39.848893,GGR_NGDP
POL,2002,40.114567,GGR_NGDP
POL,2003,39.290127,GGR_NGDP
POL,2004,38.361508,GGR_NGDP
POL,2005,40.187715,GGR_NGDP
POL,2006,40.765611,GGR_NGDP
POL,2007,40.954084,GGR_NGDP
POL,2008,40.430432,GGR_NGDP
POL,2009,37.666904,GGR_NGDP
POL,2010,38.569011,GGR_NGDP
POL,2011,39.143669,GGR_NGDP
POL,2012,39.374767,GGR_NGDP
POL,2013,38.963467,GGR_NGDP
POL,2014,39.020486,GGR_NGDP
POL,2015,38.901659,GGR_NGDP
POL,2016,38.66926,GGR_NGDP
POL,2017,39.644968,GGR_NGDP
POL,2018,40.795654,GGR_NGDP
POL,2019,40.688892,GGR_NGDP
POL,2020,40.881905,GGR_NGDP
